toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,pl_bmasse,scale,Vmag,Jmag,Hmag,TSM,vsini
4406.01,206541859,CP,01h12m11.64s,18.048516,-56d55m31.39s,-56.925387,34.476,0.04,-0.04,0,19.112,0.037,-0.037,0,2459064.118993,0.001619,-0.001619,0,30.0817797,0.002275,-0.002275,0,3.934256,0.1202367,-0.1202367,0,0.0053876987779,163.77551,-163.77551,0,12.0155026,0.6760566,-0.6760566,0,58.0097915,,,,703.874247,,,,10.5663,0.006,-0.006,0,261.834,1.738,-1.738,0,5906.5,126.206,-126.206,0,4.16721,0.0781693,-0.0781693,0,1.41293,0.0729724,-0.0729724,0,2021-08-27 01:10:50,2022-12-21 12:03:01,68.395619636499,1.15,10.937,10.034,9.769,89.7369355394646,
4407.01,207238953,PC,03h20m52.75s,50.21978,-56d04m18.19s,-56.071719,45.882,0.05,-0.05,0,11.012,0.045,-0.045,0,2459089.903814,0.003095,-0.003095,0,7.1362966,0.0004913,-0.0004913,0,1.9458943,0.6487974,-0.6487974,0,0.0008261741694,106.12429,-106.12429,0,2.9744554,3.3181157,-3.3181157,0,170.5120306,,,,921.6340387,,,,10.9015,0.006,-0.006,0,199.286,0.9925,-0.9925,0,5559,130.709,-130.709,0,4.41401,0.0813556,-0.0813556,0,1.01775,0.0521809,-0.0521809,0,2021-08-27 01:10:51,2021-10-29 12:59:15,11.1376473796717,1.28,11.455,10.271,9.955,27.3347712736361,
4408.01,260189643,PC,06h12m43.35s,93.180626,-57d18m51.87s,-57.314409,-16.392,0.027,-0.027,0,56.681,0.03,-0.03,0,2459036.340571,0.000986,-0.000986,0,2.0542479,0.0000139,-0.0000139,0,1.0893489,0.3006538,-0.3006538,0,0.0020377579207,145.52219,-145.52219,0,2.9394675,2.7402215,-2.7402215,0,182.7652825,,,,937.7631764,,,,13.2896,0.006,-0.006,0,234.682,0.8225,-0.8225,0,4389,122,-122,0,4.64365,,,0,0.655595,,,0,2021-08-27 01:10:51,2022-03-21 16:02:02,10.96763593421,1.28,14.374,12.267,11.643,27.4582421150288,
4409.01,382200986,PC,05h27m16.48s,81.818658,-54d56m45.95s,-54.946098,-6.307,0.05,-0.05,0,17.58,0.047,-0.047,0,2459076.346853,0.001303,-0.001303,0,92.492276,0.0007928,-0.0007928,0,6.8975227,0.1301538,-0.1301538,0,0.0114423745247,183.15143,-183.15143,0,7.7549125,0.5162126,-0.5162126,0,2.046542,,,,305.0527304,,,,11.8911,0.006,-0.006,0,179.419,0.7355,-0.7355,0,4930.5,39.1,-39.1,0,,,,0,0.732008,0.0451131,-0.0451131,0,2021-08-27 01:10:51,2022-03-22 16:02:01,38.7091590730505,1.15,12.691,11.04,10.546,59.2670675301808,
441.01,316916655,FP,04h57m53.47s,74.472782,-13d42m13.35s,-13.703709,-10.626,0.042,-0.042,0,-2.252,0.047,-0.047,0,2458440.19448,0.00099,-0.00099,0,2.87436,0.00021,-0.00021,0,1.901,0.412,-0.412,0,0.00249041,6.36835,-6.36835,0,7.91346,0.685174,-0.685174,0,2011.82,,,,1865,,,,9.19901,0.006,-0.006,0,183.952,0.919,-0.919,0,6805,242.2,-242.2,0,4.26,0.34,-0.34,0,1.44,0.1,-0.1,0,2019-02-08 16:19:52,2021-12-07 16:02:02,39.7411196961987,1.15,9.529,8.83,8.659,216.887837663989,
4411.01,366484980,KP,08h27m35.24s,126.896827,+11d40m02.69s,11.667413,-24.887,0.094,-0.094,0,-14.026,0.059,-0.059,0,2459575.434353,0.002419,-0.002419,0,13.7748217,0.0000176,-0.0000176,0,4.473,0.652,-0.652,0,0.00031,0.0327823,-0.0327823,0,2.72859,0.134177,-0.134177,0,212.836,,,,1064,,,,9.15722,0.006,-0.006,0,160.125,1.503,-1.503,0,6266.98,136.509,-136.509,0,4.19069,0.0903409,-0.0903409,0,1.47,0.07,-0.07,0,2021-08-27 01:10:52,2022-06-01 12:04:12,9.95596892178538,1.26,9.608,8.668,8.46,25.025915641803,
4412.01,35315453,PC,16h39m14s,249.808328,-52d05m59.42s,-52.099838,9.666,0.115,-0.115,0,5.64,0.069,-0.069,0,2459382.69012,0.004137,-0.004137,0,2.0341258,0.000027,-0.000027,0,3.658,0.493,-0.493,0,0.00102,1.45115,-1.45115,0,6.17442,0.400771,-0.400771,0,5515.59,,,,2400,,,,10.2956,0.006,-0.006,0,389.597,10.237,-10.237,0,6849,129.9,-129.9,0,3.99,0.09,-0.09,0,2.05,0.1,-0.1,0,2021-08-27 02:40:30,2021-10-29 12:59:15,28.7831805908338,1.15,10.825,9.744,9.603,80.8403151227336,
4413.01,142019343,PC,06h28m54.69s,97.227889,-73d19m36s,-73.326667,-4.277,0.038,-0.038,0,88.346,0.04,-0.04,0,2460038.018186,0.004892,-0.004892,0,4.4719842,0.0000199,-0.0000199,0,2.523,0.554,-0.554,0,0.000164,12.4656,-12.4656,0,1.07281,0.0791994,-0.0791994,0,223.062,,,,1076,,,,9.6256,0.006,-0.006,0,92.9715,0.17795,-0.17795,0,5364,118,-118,0,4.5,0.08,-0.08,0,0.89,0.05,-0.05,0,2021-08-27 02:40:30,2023-05-11 16:02:02,2.95830822595805,0.19,10.366,8.958,8.613,2.33749381684057,
4414.01,1405997635,FP,17h49m54.05s,267.475228,-37d31m52.74s,-37.531317,,,,,,,,,2459385.39488,0.004429,-0.004429,0,1.8697825,0.0006838,-0.0006838,0,2.721,0.264,-0.264,0,0.00294,3.61625,-3.61625,0,,,,0,,,,,,,,,10.3147,0.119,-0.119,0,,,,0,,,,0,,,,0,,,,0,2021-08-27 02:40:30,2021-11-19 12:02:23,,0,10.6336,,,,
4415.01,1234810324,PC,16h28m23.61s,247.098356,-49d30m50.95s,-49.514152,4.882,0.116,-0.116,0,-1.123,0.061,-0.061,0,2459385.695057,0.001479,-0.001479,0,1.8303538,0.000191,-0.000191,0,1.971,0.061,-0.061,0,0.00314,1.42039,-1.42039,0,,,,0,,,,,,,,,10.0209,0.007,-0.007,0,455.557,13.5835,-13.5835,0,,,,0,,,,0,,,,0,2021-08-27 02:40:31,2021-10-29 12:59:15,,0,10.4167,,,,
4416.01,79605791,PC,16h47m07.2s,251.780014,-39d56m50.31s,-39.947307,-13.477,0.078,-0.078,0,-41.327,0.056,-0.056,0,2459378.525751,0.000955,-0.000955,0,9.3305377,0.0000214,-0.0000214,0,5.232,0.11,-0.11,0,0.00561,0.779648,-0.779648,0,15.2895,0.739889,-0.739889,0,299.515,,,,1158,,,,9.5378,0.006,-0.006,0,236.604,2.565,-2.565,0,6238,137.4,-137.4,0,3.94,0.08,-0.08,0,1.96,0.09,-0.09,0,2021-08-27 02:40:31,2021-10-29 12:59:15,93.5567296745687,1.15,10.141,8.958,8.733,234.719337315025,
4417.01,208297760,PC,16h17m52.13s,244.467204,-54d09m59.32s,-54.166478,-107.969,0.055,-0.055,0,-48.958,0.045,-0.045,0,2459382.714035,0.002699,-0.002699,0,5.2574854,0.0000315,-0.0000315,0,2.05,0.387,-0.387,0,0.00125,2.08509,-2.08509,0,2.88855,0.229326,-0.229326,0,69.4717,,,,804,,,,9.3456,0.006,-0.006,0,56.8503,0.12805,-0.12805,0,4846,123.1,-123.1,0,4.57,0.09,-0.09,0,0.76,0.05,-0.05,0,2021-08-27 02:40:31,2021-10-29 12:59:15,10.7213042457299,1.28,10.259,8.532,8.045,81.0717707544079,
4418.01,295593712,PC,18h15m23.12s,273.846341,-68d35m42.91s,-68.595252,42.936,0.034,-0.034,0,3.603,0.041,-0.041,0,2459388.367541,0.002936,-0.002936,0,7.6247981,0.0000554,-0.0000554,0,1.938,0.191,-0.191,0,0.00061,1.51903,-1.51903,0,2.09235,0.16074,-0.16074,0,38.5805,,,,694,,,,10.0819,0.006,-0.006,0,101.606,0.316,-0.316,0,5343,132,-132,0,4.58,0.09,-0.09,0,0.82,0.05,-0.05,0,2021-08-27 02:40:31,2021-10-29 12:59:15,7.04998832011667,1.26,10.865,9.381,9.002,25.0476591599824,
4419.01,352229268,PC,19h13m57.35s,288.488957,-76d05m21.55s,-76.089319,19.248,0.036,-0.036,0,-56.693,0.04,-0.04,0,2459365.246873,0.00682,-0.00682,0,16.155134,0.0002826,-0.0002826,0,3.528,0.439,-0.439,0,0.00059,1.82875,-1.82875,0,2.42196,0.193266,-0.193266,0,39.0235,,,,696,,,,10.3468,0.006,-0.006,0,163.32,0.7415,-0.7415,0,5785,133.7,-133.7,0,4.45,0.08,-0.08,0,1.01,0.05,-0.05,0,2021-08-27 02:40:31,2021-10-29 12:59:15,8.52669680133232,1.26,11.066,9.747,9.449,19.6462334726684,
442.01,70899085,CP,04h16m45.65s,64.190221,-12d05m05.51s,-12.084864,49.766,0.044,-0.044,0,-197.253,0.034,-0.034,0,2459196.115341,0.000509,-0.000509,0,4.0520368,0.0000044,-0.0000044,0,1.5605128,0.0415174,-0.0415174,0,0.0055124033193,112.85521,-112.85521,0,4.9523134,0.1788622,-0.1788622,0,38.5441194,,,,635.4908204,,,,10.7329,0.007,-0.007,0,52.616,0.11525,-0.11525,0,3779,157,-157,0,4.64,0.01,-0.01,0,0.607751,0.018173,-0.018173,0,2019-02-08 16:19:52,2021-12-02 16:02:01,21.6079875482286,1.15,12.492,9.493,8.829,138.740503311898,
4420.01,362709886,PC,16h27m11.91s,246.799613,-69d20m38.53s,-69.344037,4.587,0.036,-0.036,0,13.679,0.046,-0.046,0,2459386.781009,0.000504,-0.000504,0,4.7259465,0.0000049,-0.0000049,0,2.978,0.235,-0.235,0,0.00665,163.056,-163.056,0,19.3465,2.7441,-2.7441,0,1388.33,,,,1700,,,,9.550201,0.006,-0.006,0,230.661,1.5785,-1.5785,0,6203,124.8,-124.8,0,3.98,0.08,-0.08,0,1.86,0.08,-0.08,0,2021-08-27 02:40:31,2021-10-29 12:59:15,127.041874799326,1.15,10.2,9.016,8.782,370.582817649724,
4421.01,141412823,FP,05h36m56.93s,84.237192,-75d36m41.12s,-75.611421,-8.2,0.039,-0.039,0,14.166,0.048,-0.048,0,2459370.461327,0.008191,-0.008191,0,21.7008057,0.0003078,-0.0003078,0,9.387,2.917,-2.917,0,0.0003,1.09519,-1.09519,0,3.29698,0.257224,-0.257224,0,492.038,,,,1312,,,,10.4078,0.006,-0.006,0,300.427,2.0575,-2.0575,0,5788.7,164.7,-164.7,0,4.22,0.12,-0.12,0,1.78,0.08,-0.08,0,2021-08-27 02:40:31,2022-12-14 12:03:05,12.7325376955042,1.28,10.966,9.85,9.578,16.6313598319203,
4422.01,263748033,PC,18h00m12.28s,270.051173,-31d36m30.93s,-31.608593,-2.563,0.107,-0.107,0,-9.978,0.083,-0.083,0,2459383.280147,0.001714,-0.001714,0,4.9082538,0.0000195,-0.0000195,0,4.381,0.387,-0.387,0,0.00734,4.1764,-4.1764,0,15.8039,0.690069,-0.690069,0,2285.85,,,,1926,,,,9.944,0.007,-0.007,0,359.619,8.348,-8.348,0,7995,142.5,-142.5,0,4.2,0.08,-0.08,0,1.83,0.06,-0.06,0,2021-08-27 02:40:31,2021-10-29 12:59:15,97.6691299666579,1.15,10.174,9.553,9.432,384.519612068325,
4423.01,344600402,FP,16h48m07.46s,252.03108,-56d41m12.39s,-56.686774,-7.245,0.058,-0.058,0,-15.389,0.055,-0.055,0,2459385.015588,0.003249,-0.003249,0,1.3875331,0.0000097,-0.0000097,0,2.372,0.411,-0.411,0,0.00114,2.07593,-2.07593,0,3.73939,0.261331,-0.261331,0,2514.14,,,,1972,,,,10.4425,0.006,-0.006,0,182.238,1.485,-1.485,0,5678,131.9,-131.9,0,4.33,0.08,-0.08,0,1.14,0.06,-0.06,0,2021-08-27 02:40:31,2021-10-29 12:59:15,14.9970125582874,1.28,10.911,9.786,9.469,94.2061156718203,
4424.01,326386495,PC,17h52m58.66s,268.24441,-48d33m47.1s,-48.563082,-56.272,0.086,-0.086,0,-172.215,0.067,-0.067,0,2459383.797001,0.004729,-0.004729,0,17.7424733,0.0002131,-0.0002131,0,3.082,0.328,-0.328,0,0.00088,2.13818,-2.13818,0,2.00179,0.158804,-0.158804,0,12.8216,,,,527,,,,9.8496,0.006,-0.006,0,67.266,0.23755,-0.23755,0,4926.2,109.6,-109.6,0,4.67,0.08,-0.08,0,0.69,0.04,-0.04,0,2021-08-27 02:40:32,2021-10-29 12:59:15,6.65591602752523,1.26,10.746,8.986,8.545,33.3530743968222,
4425.01,106940971,PC,17h39m21.95s,264.841449,-35d23m30.56s,-35.391821,2.115,0.084,-0.084,0,-19.12,0.065,-0.065,0,2459385.73448,0.001146,-0.001146,0,5.412802,0.0000124,-0.0000124,0,4.168,0.108,-0.108,0,0.00386,1.21307,-1.21307,0,9.28727,0.438673,-0.438673,0,673.425,,,,1419,,,,9.3777,0.006,-0.006,0,175.367,1.526,-1.526,0,6468,134,-134,0,4.22,0.09,-0.09,0,1.47,0.06,-0.06,0,2021-08-27 02:40:32,2021-10-29 12:59:15,48.9348495242265,1.15,9.884,8.731,8.393,255.15184516971,
4426.01,271354351,KP,19h39m27.71s,294.865467,+46d17m08.93s,46.285813,-2.343,0.039,-0.039,0,-1.073,0.041,-0.041,0,2459422.126663,0.004411,-0.004411,0,3.905126,0.0000359,-0.0000359,0,2.9136919,0.2523455,-0.2523455,0,0.0235499259888,1364.353,-1364.353,0,14.5499431,1.0240471,-1.0240471,0,300.1569738,,,,1061.5900983,,,,14.5787,0.008,-0.008,0,914.699,17.1675,-17.1675,0,5381,25,-25,0,4.45342,,,0,0.947475,,,0,2021-09-09 19:53:43,2023-03-15 16:02:02,87.7169348803125,1.15,15.257,13.927,13.55,93.0001077881628,
4427.01,207339000,PC,09h00m11.82s,135.049261,+72d08m51.89s,72.147747,37.526,0.032,-0.032,0,-19.985,0.035,-0.035,0,2459940.464211,0.000368,-0.000368,0,4.6182631,0.000003,-0.000003,0,2.7008637,0.0171355,-0.0171355,0,0.020287618268,99.38516,-99.38516,0,13.3976162,0.777453,-0.777453,0,204.8121523,,,,964.8475089,,,,11.3427,0.006,-0.006,0,198.251,0.9255,-0.9255,0,5328,136.083,-136.083,0,4.50337,0.0818582,-0.0818582,0,0.889218,0.0514397,-0.0514397,0,2021-09-09 19:53:43,2023-05-25 16:02:01,78.7951626510288,1.15,11.983,10.624,10.237,341.646455545341,
4428.01,271042217,KP,19h38m03.18s,294.513246,+45d58m53.92s,45.981645,3.037,0.041,-0.041,0,2.999,0.046,-0.046,0,2459770.501306,0.002751,-0.002751,0,1.8555745,0.0000113,-0.0000113,0,2.3121742,0.1818484,-0.1818484,0,0.0108880377261,533.8932,-533.8932,0,14.8951809,1.1898398,-1.1898398,0,2077.5291591,,,,1721.8944712,,,,13.9174,0.008,-0.008,0,1093.08,27,-27,0,5651.75,122.545,-122.545,0,4.13988,,,0,1.40959,,,0,2021-09-09 19:53:43,2023-03-15 16:02:02,90.4322384140456,1.15,14.509,13.262,12.938,94.0671202066888,
4429.01,233188747,PC,15h02m21.51s,225.589638,+70d56m58.54s,70.949594,4.614,0.035,-0.035,0,-16.482,0.028,-0.028,0,2459939.613796,0.001166,-0.001166,0,3.4505658,0.000005,-0.000005,0,3.0397698,0.035426,-0.035426,0,0.0150446453237,117.87247,-117.87247,0,12.8140087,0.7017672,-0.7017672,0,432.6350726,,,,1163.188716,,,,12.7714,0.006,-0.006,0,461.898,3.5425,-3.5425,0,5402,121.807,-121.807,0,4.37462,0.082245,-0.082245,0,1.04301,0.0557789,-0.0557789,0,2021-09-09 19:53:43,2023-05-26 10:10:02,74.3625515560012,1.15,13.348,12.123,11.776,155.210845443923,
443.01,117979897,KP,04h47m17.86s,71.824435,-17d06m54.63s,-17.115174,7.532,0.034,-0.034,0,-1.95,0.044,-0.044,0,2459174.840517,0.000975,-0.000975,0,3.3106692,0.0000035,-0.0000035,0,3.7033867,0.0541326,-0.0541326,0,0.0091897342523,110.29803,-110.29803,0,13.382013,0.6670257,-0.6670257,0,1061.5542425,,,,1455.8120076,,,,12.0682,0.006,-0.006,0,516.543,8.5035,-8.5035,0,6030,121.9,-121.9,0,4.22,0.08,-0.08,0,1.3514301,0.0649749,-0.0649749,0,2019-02-08 16:19:52,2021-12-02 16:02:01,78.6758866264934,1.15,12.65,11.499,11.261,156.115940691519,
4430.01,362222177,PC,19h06m43.24s,286.680147,+78d34m44.91s,78.579143,6.71,0.025,-0.025,0,26.91,0.027,-0.027,0,2459884.031242,0.003078,-0.003078,0,6.6363577,0.0000169,-0.0000169,0,6.385,0.275,-0.275,0,0.00747,1.34344,-1.34344,0,12.2701,0.695633,-0.695633,0,543.643,,,,1345,,,,12.8668,0.009,-0.009,0,665.068,6.579,-6.579,0,5490,133.259,-133.259,0,4.09312,0.0799201,-0.0799201,0,1.46,0.08,-0.08,0,2021-09-09 19:53:43,2023-04-05 12:02:46,70.2855903592333,1.15,13.521,12.219,11.861,86.3741706104101,
4431.01,121660904,KP,19h14m19.56s,288.581493,+41d05m23.04s,41.089734,-2.956,0.05,-0.05,0,-20.95,0.042,-0.042,0,2459422.843797,0.002589,-0.002589,0,4.8854844,0.0000184,-0.0000184,0,5.2333985,0.0987853,-0.0987853,0,0.0070091394983,114.74143,-114.74143,0,18.1759557,1.1472291,-1.1472291,0,1459.3547301,,,,1576.376555,,,,12.4532,0.006,-0.006,0,922.562,20.172,-20.172,0,5974,149.111,-149.111,0,3.84282,0.0854445,-0.0854445,0,2.0812199,0.126088,-0.126088,0,2021-09-09 19:53:44,2023-03-15 16:02:02,117.141342336182,1.15,13.008,11.833,11.601,100.848844995602,
4432.01,198610218,PC,18h05m13.97s,271.308219,+47d54m40.4s,47.911223,8.539,0.044,-0.044,0,-18.755,0.042,-0.042,0,2459771.229475,0.000498,-0.000498,0,3.0413391,0.0001071,-0.0001071,0,1.5149962,0.0436918,-0.0436918,0,0.0276454859583,743.9272,-743.9272,0,25.3471107,12.725472,-12.725472,0,201.6318379,,,,961.0799713,,,,12.5386,0.007,-0.007,0,209.435,0.9585,-0.9585,0,4034,123.647,-123.647,0,4.21431,0.117701,-0.117701,0,1.02777,0.101359,-0.101359,0,2021-09-09 19:53:44,2022-10-11 16:02:02,180.497322593034,1.15,13.726,11.199,10.592,293.900720956558,
4433.01,158551257,FP,19h10m16.93s,287.57055,+43d31m54.15s,43.531709,-8.984,2.119,-2.119,0,-9.457,2.119,-2.119,0,2459797.231728,0.003762,-0.003762,0,0.9023951,0.0000061,-0.0000061,0,1.6045865,0.120528,-0.120528,0,0.0053850871091,354.54797,-354.54797,0,,,,0,2991.0733649,,,,1886.1512508,,,,14.2502,0.008,-0.008,0,833.364,,,0,5780,,,0,4.438,,,0,,,,0,2021-09-09 19:53:44,2023-02-23 16:02:01,,0,14.786,13.423,13.048,,
4434.01,63452790,KP,19h31m25.37s,292.855719,+46d23m28.28s,46.391188,-2.007,0.041,-0.041,0,3.755,0.045,-0.045,0,2459392.813554,0.00096,-0.00096,0,2.6843081,0.0000108,-0.0000108,0,2.7683352,0.119685,-0.119685,0,0.0182099206621,663.26434,-663.26434,0,13.9748499,0.5327162,-0.5327162,0,651.2557496,,,,1288.4205473,,,,13.814,0.006,-0.006,0,758.753,12.76,-12.76,0,5616.02,121.761,-121.761,0,4.4174,,,0,1.01895,,,0,2021-09-09 19:53:44,2023-03-15 16:02:02,83.2367398337871,1.15,14.462,13.142,12.847,126.811016827915,
4435.01,122596693,KP,19h22m19.62s,290.581743,+40d34m38.32s,40.577311,1.317,0.056,-0.056,0,-15.867,0.059,-0.059,0,2459420.667731,0.003409,-0.003409,0,3.5256535,0.0000159,-0.0000159,0,2.5111799,0.1392208,-0.1392208,0,0.0238827029386,846.8462,-846.8462,0,12.1210086,0.631191,-0.631191,0,189.762184,,,,946.6123519,,,,14.6147,0.007,-0.007,0,686.284,15.431,-15.431,0,5003.05,263.03,-263.03,0,4.56877,,,0,0.783768,,,0,2021-09-09 19:53:44,2023-03-15 16:02:02,69.1773866366386,1.15,15.362,13.767,13.295,95.628963969173,
4436.01,420268415,PC,20h33m42.38s,308.426581,+87d00m33.58s,87.009328,1.679,0.033,-0.033,0,6.066,0.038,-0.038,0,2459767.611028,0.000252,-0.000252,0,1.7590566,0.000001,-0.000001,0,3.5349264,0.0186995,-0.0186995,0,0.0104999757194,53.89361,-53.89361,0,20.9577864,0.9638307,-0.9638307,0,5910.4855015,,,,2236.2766989,,,,11.8931,0.011,-0.011,0,621.061,7.1225,-7.1225,0,6250,136.01,-136.01,0,3.91912,0.082032,-0.082032,0,1.9992501,0.0914069,-0.0914069,0,2021-09-09 19:53:44,2023-05-19 16:02:01,140.965487252156,1.15,12.227,11.191,10.969,275.997815833005,
4437.01,237205154,PC,19h34m19.97s,293.583219,+76d39m39.91s,76.661086,-1.687,0.024,-0.024,0,2.752,0.023,-0.023,0,2459915.163041,0.001453,-0.001453,0,5.8929985,0.0000062,-0.0000062,0,3.788,0.063,-0.063,0,0.01785,1.6565,-1.6565,0,16.0223,,,0,342.766,,,,1198,,,,13.0024,0.007,-0.007,0,686.482,5.6115,-5.6115,0,6182,122,-122,0,4.3753,,,0,1.17,,,0,2021-09-09 19:53:44,2023-03-16 16:02:02,99.4273995866892,1.15,13.494,12.39,12.146,156.845843966605,
4438.01,22233480,PC,18h01m16.14s,270.317239,+35d35m41.64s,35.594899,29.109,0.043,-0.043,0,-571.47,0.049,-0.049,0,2459396.409578,0.000755,-0.000755,0,7.4463034,0.000023,-0.000023,0,2.0033138,0.1589097,-0.1589097,0,0.0040457241785,128.28719,-128.28719,0,2.4048644,0.3086393,-0.3086393,0,5.6286114,,,,392.8439471,,,,11.2695,0.007,-0.007,0,30.0346,0.0233,-0.0233,0,3353,157,-157,0,4.84911,0.0016113,-0.0016113,0,0.375859,0.0111301,-0.0111301,0,2021-09-09 19:53:44,2023-05-24 12:02:59,8.44853748990518,1.26,13.69,9.695,9.128,78.0471948444729,
4439.01,267545252,PC,18h57m07.4s,284.280822,+48d32m16.5s,48.537916,-15.115,0.035,-0.035,0,-31.524,0.04,-0.04,0,2459420.207144,0.00183,-0.00183,0,3.3792358,0.0001425,-0.0001425,0,2.8993928,0.1008166,-0.1008166,0,0.0187825364499,459.57657,-459.57657,0,13.059562,0.417089,-0.417089,0,395.4518688,,,,1137.3474484,,,,13.8686,0.007,-0.007,0,714.501,9.423,-9.423,0,5529,122,-122,0,4.47066,,,0,0.948617,,,0,2021-09-09 19:53:44,2022-03-28 16:02:02,76.2203535900756,1.15,14.538,13.209,12.785,114.252115217629,
444.01,179034327,PC,04h16m44.16s,64.183998,-26d45m59.07s,-26.766407,-25.83,0.035,-0.035,0,-116.428,0.045,-0.045,0,2458417.605025,0.002079,-0.002079,0,17.9635083,0.000093,-0.000093,0,4.4297958,0.1771804,-0.1771804,0,0.00126694519,101.6182,-101.6182,0,3.2970197,0.2615083,-0.2615083,0,23.4693523,,,,561.3646044,,,,9.0567,0.006,-0.006,0,57.3973,0.0827,-0.0827,0,5229,183,-183,0,4.55429,0.424663,-0.424663,0,0.794471,0.0482412,-0.0482412,0,2019-05-17 18:40:33,2021-10-29 12:59:15,12.7327370074374,1.28,9.86,8.3,7.915,61.3583897969747,
4440.01,164786087,KP,18h59m19.31s,284.830443,+44d39m29.13s,44.658093,-4.972,2.12,-2.12,0,-10.392,2.12,-2.12,0,2459391.084226,0.001752,-0.001752,0,4.0822894,0.0000254,-0.0000254,0,3.2882557,0.1811264,-0.1811264,0,0.0164849762858,658.4754,-658.4754,0,,,,0,399.7768506,,,,1140.4445133,,,,14.6979,0.006,-0.006,0,1071.8,,,0,5780,,,0,4.438,,,0,,,,0,2021-09-09 19:53:45,2023-03-15 16:02:02,,0,15.452,13.949,13.593,,
4441.01,23982469,PC,18h24m29.65s,276.123535,+32d03m55.41s,32.065393,3.317,0.046,-0.046,0,5.397,0.047,-0.047,0,2459772.037311,0.002108,-0.002108,0,4.3753714,0.0006959,-0.0006959,0,4.8701814,0.1162615,-0.1162615,0,0.0079450338179,185.33183,-185.33183,0,18.673261,0.8455362,-0.8455362,0,2658.9801496,,,,1831.4645775,,,,11.0477,0.008,-0.008,0,627.308,10.7765,-10.7765,0,7305,134.849,-134.849,0,4.05424,0.0877405,-0.0877405,0,1.99827,0.0832713,-0.0832713,0,2021-09-09 19:53:45,2023-05-06 12:03:04,121.324911131984,1.15,11.307,10.658,10.514,226.320377014652,
4442.01,446158352,PC,05h55m01.13s,88.754704,+82d53m20.44s,82.889011,-1.113,0.024,-0.024,0,-4.741,0.027,-0.027,0,2459910.394832,0.003565,-0.003565,0,4.0434287,0.000017,-0.000017,0,3.388,0.244,-0.244,0,0.00896,5.77609,-5.77609,0,16.7752,,,0,827.311,,,,1494,,,,13.4835,0.008,-0.008,0,1435.21,32.68,-32.68,0,6557,122,-122,0,4.08473,,,0,1.75,,,0,2021-09-09 19:53:45,2023-03-16 16:02:02,105.543570680212,1.15,13.904,12.966,12.768,74.2768931535904,
4443.01,158241252,PC,18h17m04.48s,274.268664,+21d54m34.37s,21.909546,-50.671,0.027,-0.027,0,26.134,0.052,-0.052,0,2459415.15198,0.002826,-0.002826,0,1.8498567,0.0000148,-0.0000148,0,2.518276,0.181074,-0.181074,0,0.0001954102498,15.124655,-15.124655,0,1.7193265,0.1346603,-0.1346603,0,1194.2103654,,,,1499.3048942,,,,7.9147,0.006,-0.006,0,56.0739,0.09555,-0.09555,0,5834,128.702,-128.702,0,4.44433,0.0782619,-0.0782619,0,1.0173301,0.0490452,-0.0490452,0,2021-09-09 19:53:45,2022-05-20 12:02:31,5.46172246997113,1.26,8.493,7.312,7.059,47.6757935979881,
4443.02,158241252,PC,18h17m04.48s,274.268664,+21d54m34.37s,21.909546,-50.671,0.027,-0.027,0,26.134,0.052,-0.052,0,2459393.257825,0.002897,-0.002897,0,10.3088724,0.0000848,-0.0000848,0,2.2763645,0.267119,-0.267119,0,0.0003723295802,32.95236,-32.95236,0,2.2122841,0.3669136,-0.3669136,0,120.8695,,,,845.6661185,,,,7.9147,0.006,-0.006,0,56.0739,0.09555,-0.09555,0,5834,128.702,-128.702,0,4.44433,0.0782619,-0.0782619,0,1.0173301,0.0490452,-0.0490452,0,2021-10-21 22:54:45,2022-09-07 12:02:20,7.57978577660413,1.26,8.493,7.312,7.059,47.5053302628488,
4444.01,158167408,PC,19h03m53.22s,285.971768,+42d32m44.25s,42.545624,-5.832,0.03,-0.03,0,-18.29,0.034,-0.034,0,2459423.780179,0.004336,-0.004336,0,5.2410659,0.0004901,-0.0004901,0,3.0113696,0.2296538,-0.2296538,0,0.0089471015296,502.82495,-502.82495,0,12.4231453,0.9412754,-0.9412754,0,528.7500273,,,,1223.0165958,,,,13.5728,0.006,-0.006,0,989.963,16.669,-16.669,0,6064,122,-122,0,4.27292,,,0,1.28562,,,0,2021-09-09 19:53:45,2022-11-30 12:02:39,71.4273928395407,1.15,14.103,12.971,12.694,66.2888799732089,
